business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,IsRestaurant
QhgrhVKlXZtSY6gRThf8zA,Bing Bing Dim Sum,1648 E Passyunk Ave,Philadelphia,PA,19148,39.9289898,-75.1647415,4.0,557,1,"Cocktail Bars, Dim Sum, Nightlife, Restaurants, Chinese, Asian Fusion, Bars",True
9c1p8TTOG_F55i3yEiVVDQ,Starbucks,9430 Academy Rd,Philadelphia,PA,19114,40.06919,-75.0081063,2.0,70,1,"Coffee & Tea, Food",True
3NNKjjMkjYQwkrlRJ__VGw,England Pizza,2840 Cottman Ave,Philadelphia,PA,19149,40.0432577,-75.052707,3.5,29,1,"Pizza, Restaurants",True
BAnKNRRc757nEmEdU7SevQ,The Oceanaire Seafood Room,700 Walnut St,Philadelphia,PA,19195,39.9479648,-75.1532156,3.5,20,0,"Restaurants, Seafood",True
l9U0fpXrdJ2WDgKI4MGuOw,Bar,1309 Sansom St,Philadelphia,PA,19107,39.9500315,-75.1623589,3.0,98,0,"Bars, Beer Bar, Pool Halls, Hot Dogs, Restaurants, Pubs, Sports Bars, Nightlife, Dive Bars",True
UEGZ1nHUVb2ltGtd7C7X9w,Dairy Queen,1619 Grant Ave,Philadelphia,PA,19115,40.0873884142,-75.0399255753,4.5,12,1,"Fast Food, Ice Cream & Frozen Yogurt, Food, Restaurants, Burgers",True
o9a4dXSNgvbsbaIHNvP6qw,Mi Pueblito Tacos,,Philadelphia,PA,19147,39.9288708,-75.1467161,4.5,29,1,"Restaurants, Mexican, Food Trucks, Food",True
Gay6ZhRBF8SNF5YudevDoQ,Brown Betty Dessert Boutique,722 N 2nd St,Philadelphia,PA,19123,39.9626107,-75.1412997,4.0,173,0,"Food, Desserts, Cupcakes, Bakeries",True
vg3JmN8hAiOV1suoxTi1yA,Domino's Pizza,401 N 21st St,Philadelphia,PA,19130,39.962797,-75.172945,2.0,81,1,"Pizza, Restaurants, Chicken Wings, Sandwiches",True
PLCkzbVa1JXpc87SoHiOgQ,Frozen Rolled Icecream,511 South St,Philadelphia,PA,19147,39.9420437,-75.1511886,4.5,24,1,"Ice Cream & Frozen Yogurt, Food",True
pwzx0x3qLmAXljUjJnqw7w,Port Richmond Thriftway Market,2497 Aramingo Ave,Philadelphia,PA,19125,39.9753298,-75.1196932,3.0,49,1,"Grocery, Food",True
YnB6Cr43FzE7uJysmxTfkw,Friendly's,9165 Ridge Pike,Philadelphia,PA,19128,40.0762596,-75.2472024,1.5,39,0,"Burgers, Food, Restaurants, Ice Cream & Frozen Yogurt, American (Traditional)",True
uJvTBGksfErVDSOeBsmOyA,The Living Room Cafe,701 S 5th St,Philadelphia,PA,19147,39.9402868,-75.150867,4.5,139,0,"Food, Breakfast & Brunch, Cafes, Restaurants, Coffee & Tea, American (Traditional)",True
ZvOZCvLeAKGFzwnyu1aeKw,Serrano,20 S 2nd St,Philadelphia,PA,19106,39.9494184,-75.1439592,2.5,74,0,"Restaurants, American (Traditional)",True
26iUm28PTWJd9qqDe5YvKw,Pei Wei,1101 Market St,Philadelphia,PA,19107,39.952141,-75.158537,1.5,10,1,"Restaurants, Chinese, Pan Asian, Fast Food, Gluten-Free, Noodles, Asian Fusion",True
Au6bDTawKEYXUJuhq6MBNw,Kitty's Luncheonette,2721 E Somerset St,Philadelphia,PA,19134,39.9788544,-75.1110948,4.5,29,1,"Restaurants, Sandwiches, American (Traditional), Breakfast & Brunch",True
I79keuDOkqf1CFjYDMRMNg,Aldo's Pizzarama,10201 Bustleton Ave,Philadelphia,PA,19116,40.1085087244,-75.025526,4.0,102,1,"Restaurants, Pizza",True
P0QE-Q6kUqU_ydmHCIsAJg,Potbelly Sandwich Shop,"1100 W Montgomery Ave, Ste B",Philadelphia,PA,19122,39.9795332,-75.1535048,3.5,25,1,"Restaurants, Salad, Sandwiches, Fast Food, Delis, Soup",True
DTyeAYLV9YCc4mG5XTorTA,Starbucks,3400 Civic Center Blvd,Philadelphia,PA,19104,39.947778,-75.193432,3.0,36,1,"Food, Coffee & Tea",True
ev8KX9xeLe9fP9y-vV81tQ,South Square Market,2221 South St,Philadelphia,PA,19146,39.9457515981,-75.1794274598,2.5,118,1,"Organic Stores, Food, Delis, Restaurants, Meat Shops, Specialty Food, Grocery",True
x8ZyCVjQYWSPhUnYGxl_5Q,Rita's Italian Ice,2124 South St,Philadelphia,PA,19146,39.9451138,-75.1777972,4.0,30,1,"Food, Shaved Ice, Desserts, Ice Cream & Frozen Yogurt",True
CiTYWOKcXTZYztsT43wb5g,Tela's Market & Kitchen,1833 Fairmount Ave,Philadelphia,PA,19130,39.967417,-75.168217,4.0,265,1,"Specialty Food, Food, Breakfast & Brunch, Restaurants, Salad, Sandwiches, Grocery, American (New)",True
LQRXcBw2b2licjzJh1GG5w,The Original Charlie's Pizza,9910 Frankford Ave,Philadelphia,PA,19114,40.0648947115,-74.9859445267,4.0,11,1,"Restaurants, Pizza",True
NGdVG_rn85p3KiU9D_WUVA,Umi Sushi And Seafood,51 N 12th St,Philadelphia,PA,19107,39.9535371257,-75.1590228,4.5,6,1,"Food, Specialty Food, Seafood Markets, Restaurants, Sushi Bars",True
WpdiX87-zz3UGbowGee4wg,Wan's Seafood,Reading Terminal Market,Philadelphia,PA,19107,39.9532527,-75.1592574,3.0,15,0,"Restaurants, Food, Grocery, Seafood",True
KK9qPZYo5CSNKyugzpMNfg,The Q Food truck,,Philadelphia,PA,19113,39.8654657,-75.2741557,3.5,6,1,"Food Trucks, Food",True
1197WeMfKy-gUOOukAPEEQ,South Style Pizza,449 S 61st St,Philadelphia,PA,19143,39.9543106,-75.2442075,2.5,10,1,"Pizza, Delis, Sandwiches, Restaurants",True
mSyqu7A0TrGMeUzOqwT7uQ,Golden Fish Market,51 N 12th St,Philadelphia,PA,19107,39.9531593,-75.1590984,4.0,9,1,"Seafood Markets, Food, Specialty Food",True
S5VH9dR3nCgNO5C0M_HttA,Cafe Grindstone,622 S 5th St,Philadelphia,PA,19147,39.9413501,-75.1508647,4.0,12,0,"Local Flavor, Coffee & Tea, Food",True
qwPpnCgmvrm1WsrmyyhuvQ,Soul Kitchen 5935,5935 Ogontz Ave,Philadelphia,PA,19141,40.044675,-75.149271,2.5,14,1,"Seafood, Soul Food, Sandwiches, Southern, Restaurants",True
IlAW63SepzVKroXXFjeo7w,Wolf's Market,"1500 Locust St, Apt 2705",Philadelphia,PA,19102,39.9482572,-75.1666834,2.0,6,1,"Restaurants, Sandwiches",True
kqBLD5rueekc26t2HLI4AQ,Wok Chinese Restaurant,1613 Walnut St,Philadelphia,PA,19103,39.950055,-75.1680669,3.5,69,0,"Chinese, Restaurants, Seafood, Asian Fusion",True
f350ZktJBwt93yvs8Kd1qA,Frank's Breakfast & Lunch,2433 S Columbus Blvd,Philadelphia,PA,19148,39.9161934638,-75.1375794862,4.5,7,0,"Breakfast & Brunch, Comfort Food, Sandwiches, Restaurants",True
yeoutv6FkWfpvRED-Rz7Wg,South Side Pizza,740 Mifflin St,Philadelphia,PA,19148,39.9253687,-75.1591098,3.0,29,1,"Restaurants, Pizza",True
O0fPPPMQYSFZIaUBnkGXFQ,Kim Van Grocery And Deli,2148 Christian St,Philadelphia,PA,19146,39.94145,-75.1792679,4.5,10,0,"Food, Grocery, Restaurants, Delis",True
4hVeYebIXf7ObiIwalpp7g,Uncle Tomy's,1653 S 27th St,Philadelphia,PA,19145,39.932068,-75.189729,3.0,28,1,"Restaurants, Pizza, Fast Food, Italian",True
fYSaoJMOj7-r4XWEuYjRxw,Bleu Martini,24 S 2nd St,Philadelphia,PA,19106,39.9493756,-75.1438865,2.5,215,1,"Hookah Bars, Bars, Nightlife, Restaurants, Asian Fusion, Lounges, Dance Clubs",True
Jh2XqMQLWa_OixWM9rxdJA,The Butcher & The Brewer,216 S 11th St,Philadelphia,PA,19107,39.948104,-75.159407,4.0,12,0,"Gastropubs, Restaurants, American (New)",True
7NITtPelRe_oQRsWACI3yA,Founded Coffee & Pizza,3300 Henry Ave,Philadelphia,PA,19129,40.0126210289,-75.1836797854,4.0,104,1,"Salad, Restaurants, Coffee & Tea, Pizza, Food",True
M6qDX8HZS7gOJ_pBOAih1g,Royal Boucherie,52 S 2nd St,Philadelphia,PA,19106,39.9487583,-75.1440827,4.0,228,1,"Live/Raw Food, Restaurants, Brasseries, American (Traditional), Bars, Nightlife",True
Ek6iqYGdYtyltAxVnhtJKQ,JG SkyHigh,"1 N 19th St, Fl 60",Philadelphia,PA,19103,39.9552040814,-75.1709829249,4.0,129,1,"Lounges, Seafood, Bars, Cocktail Bars, Restaurants, French, American (New), Nightlife",True
aRyP578y47vwJ4KFIicjCw,Yellowtail,1218 Pine St,Philadelphia,PA,19107,39.9450373,-75.1620739,3.5,120,1,"Thai, Japanese, Sushi Bars, Restaurants",True
fOhnSqmO4XY5vSI8whVKSA,Farmicia,15 S 3rd St,Philadelphia,PA,19146,39.9496993,-75.1457815,4.0,1094,0,"Breakfast & Brunch, American (New), Mexican, French, Restaurants, Italian",True
81NKeedNCrNo0v60QatxzQ,Charles Plaza,234 N 10th St,Philadelphia,PA,19107,39.956502,-75.155845,4.0,53,0,"Restaurants, Chinese",True
rpbACUkHJYSnvP6s0myyLg,Fat Joe's,2550 S 3rd St,Philadelphia,PA,19148,39.915939,-75.15306,4.0,17,0,"Restaurants, Food, Cheesesteaks, American (New), American (Traditional), Sandwiches, Breakfast & Brunch",True
1hMteDtsI0JMNBCtKpb24A,Chickie's & Pete's,"8500 Essington Ave, Ste C26",Philadelphia,PA,19153,39.876011,-75.242965,2.5,87,1,"Seafood, American (New), Restaurants",True
hu6WwDxwgsHwY24nQUY8rg,Fishtown Market,2328 E Norris St,Philadelphia,PA,19125,39.977509,-75.128817,4.5,20,1,"Restaurants, Grocery, Food, Delis",True
SgQUBMOJglbjvssPHD3uhQ,D.P. Dough-Philadelphia,3235 Powelton Ave,Philadelphia,PA,19104,39.9606064684,-75.1891958714,2.0,20,1,"Pizza, Restaurants, Fast Food",True
c-sH2K3OowoQgYTLAoopRA,Cereality,3631 Walnut St,Philadelphia,PA,19104,39.9534565,-75.1963913,3.0,18,0,"Restaurants, Breakfast & Brunch",True
AUyRZmMBIah8yFNnBadJ0g,Whole Foods Market,2101 Pennsylvania Ave,Philadelphia,PA,19130,39.963185,-75.174306,3.5,208,1,"Grocery, Food, Beer, Wine & Spirits, Organic Stores, Specialty Food, Health Markets",True
xMJVdJLw6b5_DfJQwqaHcQ,Snap Kitchen,"243 Market St, Fl 1",Philadelphia,PA,19106,39.9502221,-75.1450357,4.0,60,0,"American (New), Specialty Food, Vegetarian, Gluten-Free, Food, Health Markets, Restaurants, Food Delivery Services",True
5dIS6fNq-t5tdj5X56rTzg,Kosmo Pizza & Grille,"1347 S St, Ste 4",Philadelphia,PA,19147,39.9437308043,-75.1647151245,4.5,162,0,"Restaurants, Pizza, Sandwiches, American (Traditional), Food Delivery Services, Food",True
Xc8E9n8ZJg_xZeDTHBoJPw,Ding Tea Philadelphia,821 Adams Ave,Philadelphia,PA,19124,40.0314842907,-75.1039324231,4.0,36,1,"Food, Bubble Tea, Coffee & Tea, Ice Cream & Frozen Yogurt, Internet Cafes",True
6UtUOlVQBKoCdWUqQWDz5Q,Philadelphia Chocolate Tours,,Philadelphia,PA,19107,39.9559288,-75.1574567,2.5,27,0,"Hotels & Travel, Specialty Food, Tours, Chocolatiers & Shops, Food",True
h6XRiG4QOnuY6n3SRnou1w,Cooperage Café,150 S Independence Mall W,Philadelphia,PA,19106,39.9491962348,-75.1515886104,3.5,6,0,"Restaurants, Sandwiches, Food, Cafes",True
OeUayLGG_D_BPzLyGdxp7Q,Pathmark,3399 Aramingo Ave,Philadelphia,PA,19134,39.9897382,-75.1012099,2.5,8,0,"Food, Grocery",True
1VoNUv9KM4y1SHmn0xbNaA,Hahnemann University Hospital,230 N Broad St,Philadelphia,PA,19102,39.9573045,-75.1630978,2.0,48,0,"Emergency Rooms, Doctors, Health & Medical, Hospitals, Urgent Care, Medical Centers, Urologists, Dermatologists, Food",True
49Gyz-LD9MxTh1yzbYiOhw,Menagerie Coffee,18 S 3rd St,Philadelphia,PA,19106,39.9496727,-75.1459188,4.5,390,1,"Coffee & Tea, Food",True
8yZzf0gdWpSmY6ziyq7hKQ,Sazon Restaurant & Cafe,941 Spring Garden St,Philadelphia,PA,19123,39.9619035,-75.1543329,4.0,370,0,"Vegetarian, Food, Venezuelan, Cafes, Latin American, Desserts, Restaurants",True
f80tPVX_SxnBElz2bNSznw,JAVA Ink,3722 Midvale Ave,Philadelphia,PA,19129,40.0096191,-75.1931052,3.0,12,0,"American (New), Shopping, Coffee & Tea, Restaurants, Internet Cafes, Food, Arts & Crafts",True
cZHpiiF3HpOKS9Xq-mchpw,Pizza Fanatic,5940 Ogontz Ave,Philadelphia,PA,19141,40.044645,-75.149908,3.0,6,0,"Restaurants, Pizza",True
bd3E9cJ7fWTINbMEjVnt-Q,Veggie T Rex Deli,127 N 15th St,Philadelphia,PA,19102,39.9554133,-75.1645002,5.0,5,0,"Delis, Vegan, Restaurants, Gluten-Free, Vegetarian, Salad, Pizza",True
UaDnEIiRNCyLvrQWE4g0sg,Square Pie,801 E Passyunk Ave,Philadelphia,PA,19147,39.9385948,-75.1526455,4.5,145,1,"Italian, Pizza, Restaurants",True
JSMvJtdPVGgq9xfc298QVw,New England Pizza,2417 Welsh Rd,Philadelphia,PA,19114,40.0722499474,-75.0311222039,3.5,40,1,"Pizza, Restaurants, Sandwiches",True
uKKRHbXXAIuGxOxs9miwOg,Olive Garden Italian Restaurant,1346 Chestnut St,Philadelphia,PA,19107,39.9507424,-75.1635776,2.5,88,0,"Restaurants, Salad, Bars, Nightlife, Italian, Wine Bars",True
tmroquufdrXXwFx1qiXNuA,Cafe Liz,5437 N Lawrence St,Philadelphia,PA,19120,40.0342467,-75.1298054,4.5,25,1,"Iberian, Nightlife, Restaurants, Bars, Portuguese",True
Kq2b7UTDJnk_luBRwa5LiA,Target,7162 Ridge Ave,Philadelphia,PA,19128,40.044429,-75.232731,3.0,19,1,"Fashion, Grocery, Drugstores, Home Decor, Food, Department Stores, Shopping, Electronics, Home & Garden, Furniture Stores",True
q-zV08jt6U-q05SMEuQJAQ,The Original Tony Lukes,39 E Oregon Ave,Philadelphia,PA,19148,39.9141065086,-75.1487272304,4.0,1910,1,"Sandwiches, Fashion, Used, Vintage & Consignment, Cheesesteaks, Restaurants, Breakfast & Brunch, Shopping",True
SHSLbgp5ZoqdWsMbaUD_Gg,River City Outpost,4414 Main St,Philadelphia,PA,19127,40.025984,-75.225233,5.0,6,0,"Fruits & Veggies, Specialty Food, Grocery, Organic Stores, Food",True
5aKoh1_j9X27L1P9X9dzgA,Checkers,4322 Market ST,Philadelphia,PA,19104,39.957759,-75.2090475,4.0,11,0,"Burgers, Fast Food, Restaurants",True
tOOVfgPDKtt-YauqIIUx4g,Binchō,228 South St,Philadelphia,PA,19147,39.9412059,-75.1468728,4.5,32,0,"Sushi Bars, Bars, Restaurants, Japanese, Tapas/Small Plates, Chinese, Nightlife, Barbeque",True
ppgoocYga1HPYL6lsIZvnw,Bistro Perrier,4207 Walnut St,Philadelphia,PA,19104,39.9551006,-75.2074747,4.0,77,1,"Colleges & Universities, Bars, Specialty Schools, Cooking Classes, Food, Mediterranean, American (New), Nightlife, Arts & Crafts, Restaurants, Cooking Schools, Education, Shopping, Bakeries, French, Wine Bars",True
nz5RN5C4ezvsKDyVu2pSLA,MrBeast Burger,1320 Spring Garden St,Philadelphia,PA,19123,39.9618015,-75.1601716,3.0,5,1,"Burgers, Restaurants, Food, Food Delivery Services",True
2vbbxo8E4z_41e9E3WgNRw,Play2,1526 Packer Ave,Philadelphia,PA,19145,39.9114175,-75.1745111,3.0,5,1,"Restaurants, Sports Bars, Nightlife, Bars, Arcades, Arts & Entertainment",True
voI5HNsL96_s5vlCpa-Q-A,La Casa De Tu Madre,800 Fitzwater St,Philadelphia,PA,19147,39.9405489691,-75.1560400799,3.0,33,0,"Restaurants, Bars, Mexican, Nightlife",True
2f6NaQVGTM59OGvsdT9pxg,Mood Indian Restaurant,"444 N 4th St, Ground Fl",Philadelphia,PA,19123,39.9591167408,-75.1456578142,4.0,100,0,"Restaurants, Halal, Vegetarian, Pakistani, Indian",True
Bhi6oPbGK5zoyj9qoRxzfA,Art in the Age,116 N 3rd St,Philadelphia,PA,19106,39.9525863309,-75.1452570203,4.5,92,1,"Food, Men's Clothing, Fashion, Accessories, Distilleries, Cocktail Bars, Tasting Classes, Beer, Wine & Spirits, Bars, Nightlife, Shopping, Education",True
QGtufoc9UhLVY6g8AeoY5Q,Mr Wish,189 Franklin Mills Blvd,Philadelphia,PA,19154,40.0885892,-74.9659343,4.5,12,1,"Juice Bars & Smoothies, Food, Bubble Tea",True
YpV0DniZQKnG6mWVVl-TSw,Bubba's Texas BBQ,19 W Girard Ave,Philadelphia,PA,19123,39.9689174736,-75.1351448155,3.5,57,0,"Restaurants, Barbeque",True
hWGMdTAvBJYQC8_scQv4Bg,QQ Deli Market,1231 Race St,Philadelphia,PA,19107,39.9560857,-75.1603557,3.5,5,1,"Delis, Convenience Stores, Food, Sushi Bars, Restaurants",True
m0za_1Ocf0Q0rxlBYVDq7g,Paradise Inn,2720 W Girard Ave,Philadelphia,PA,19130,39.9740992,-75.1812936,5.0,8,1,"Chinese, Restaurants",True
s_dMgCtQSMGBkru_nkfTpw,Sunday's Best,41 N 52nd St,Philadelphia,PA,19139,39.9609773,-75.2243756,4.5,9,1,"Restaurants, Caribbean",True
r9RdpSEb2-0SGD_UcvnDkA,Four Seasons Diner,2811 Cottman Ave,Philadelphia,PA,19149,40.0441858,-75.0529466,3.5,195,1,"Diners, Restaurants",True
tDxZHakdC1C67XVC2QUVKQ,Zaccone's Restaurant,3151 Cottman Ave,Philadelphia,PA,19149,40.040781,-75.0478131,3.5,48,1,"Italian, Restaurants",True
_Q3XmBesceFqn9Dk-w6tlA,Artisan Boulanger Patissier,1218 Mifflin St,Philadelphia,PA,19148,39.9264181,-75.1664513,4.5,194,1,"Coffee & Tea, Bakeries, Restaurants, Food, French",True
nMDteyIwo3zLbqm45xBwFw,Prince Tea House,203 N 9th St,Philadelphia,PA,19107,39.9553481,-75.1540592,4.5,176,1,"Sandwiches, Food, Desserts, Coffee & Tea, Restaurants, Tea Rooms",True
stAPGCcWDJkNWA5u3nqa8Q,Tacotacomexican,261 S 44th St,Philadelphia,PA,19104,39.953222,-75.210254,4.5,49,1,"Mexican, Restaurants",True
KQgCflC8eqJU5kvJkByXzw,Yamitsuki Ramen,1028 Arch St,Philadelphia,PA,19107,39.9535423,-75.1574552,3.5,478,1,"Japanese, Bubble Tea, Shaved Ice, Food, Izakaya, Sushi Bars, Ramen, Restaurants, Bars, Cocktail Bars, Beer, Wine & Spirits, Nightlife",True
W3XUQEn7v84t_6uz829ATw,Dunkin',9900 Frankford Ave,Philadelphia,PA,19114,40.0648965,-74.9831819,3.5,5,1,"Coffee & Tea, Food, Donuts",True
EUgqUqD5K4sp0zOMWYPmqw,Saladworks,3728 Spruce St,Philadelphia,PA,19104,39.9511814,-75.1985097,2.5,26,0,"American (New), Sandwiches, Salad, American (Traditional), Vegetarian, Soup, Restaurants",True
pYs54pWZ_ajw_c92ptzB3Q,Lightbox Cafe,704 S 4th St,Philadelphia,PA,19147,39.9404206,-75.1496878,5.0,5,1,"Restaurants, Tea Rooms, Food, Juice Bars & Smoothies, Vegan",True
ybQFmzhEieLK512AfSYBkQ,Rita's Italian Ice,8201 Stenton Ave,Philadelphia,PA,19150,40.067871,-75.179276,3.0,6,1,"Desserts, Ice Cream & Frozen Yogurt, Shaved Ice, Food",True
SwdHTo4A_5eA8QsfelTPdg,Food for All Market,7127 Germantown Ave,Philadelphia,PA,19119,40.059271,-75.189901,4.5,13,0,"Health Markets, Specialty Food, Restaurants, Bakeries, Food, Gluten-Free, Sandwiches, Grocery",True
XIR6VBtBm5L9CzNqzEPKng,Three Countries Pizzeria,1626 Dickinson St,Philadelphia,PA,19146,39.9321252,-75.1723005,2.5,42,1,"Mexican, Italian, American (Traditional), Restaurants, Pizza",True
l6gKBfHU0YB4p2-XWNTglA,Springfield Beer Distributor,2206 Washington Ave,Philadelphia,PA,19146,39.9393899,-75.1802944,4.5,19,1,"Beer, Wine & Spirits, Food",True
JrDLf5e-awIC0suNlK39Zw,Locust Rendezvous,1415 Locust St,Philadelphia,PA,19102,39.9484648948,-75.1658053,4.0,230,1,"Bars, Beer Bar, Restaurants, Salad, Dive Bars, Nightlife",True
o2wOHahV_ZSWi7X-aA5VOw,Jimmy's Old London Pizza,2347 E Somerset St,Philadelphia,PA,19134,39.983781,-75.115526,3.5,8,0,"Restaurants, Pizza",True
f_rRBei5W9-8wPSTzlvGYw,Village Kitchen,342 Queen St,Philadelphia,PA,19147,39.9374002,-75.1499642,3.0,8,0,"Restaurants, Pizza",True
WetGZHi6Q_A-zxujdzjVJg,Loco Pez,4631 Baltimore Ave,Philadelphia,PA,19143,39.9487664234,-75.2169698104,3.0,124,1,"Nightlife, Tacos, Bars, Mexican, Restaurants",True
f933RAjLP09qWsqZdh6qPg,So Crepe Manayunk,4357 Main St,Philadelphia,PA,19127,40.025762,-75.223853,4.5,35,0,"Creperies, Restaurants, Desserts, French, Food",True
FdLjOH275hK_BiJL9pPwhg,Grande Olde Cheesesteak,"111 S Independence Mall E, Ste 21",Philadelphia,PA,19106,39.9497622,-75.1480623,2.5,15,0,"Sandwiches, Cheesesteaks, Restaurants",True
Z5b1Me1YBZGQAxIx62vmqg,So Crepe,1506 South St,Philadelphia,PA,19146,39.9438333,-75.1675337,4.5,267,0,"Gluten-Free, Creperies, Breakfast & Brunch, Ethnic Food, Specialty Food, Coffee & Tea, Restaurants, Food, French",True
TpLyNlRVcXREIw-94yOIaw,Falafel Time,2214 South St,Philadelphia,PA,19146,39.9451651,-75.1791734,4.5,83,1,"Restaurants, Mediterranean, Middle Eastern, Halal",True
7rStfblbjKIH1q9eDghF9A,Uncle Nicks Pizza,2825 W Girard Ave,Philadelphia,PA,19130,39.974728,-75.182701,4.0,60,0,"Breakfast & Brunch, American (Traditional), Pizza, Restaurants, Steakhouses",True
Vw7dJJFqzLgxEsneIvmy1Q,Aqua Malaysian Thai Cuisine,705 Chestnut St,Philadelphia,PA,19106,39.949672,-75.152562,3.5,162,0,"Restaurants, Malaysian, Thai",True
NsAiuECBpHID6rZuGCz26w,Founding Fathers Sports Bar & Grill,1612 South St,Philadelphia,PA,19146,39.9439544,-75.1692787,3.5,173,1,"Restaurants, Sports Bars, Bars, Nightlife, American (New)",True
Lvxzjhsupfp4rd2oZbkh4g,Bison Coffee,1600 Callowhill St,Philadelphia,PA,19130,39.9599273,-75.1657232,4.5,10,1,"Cafes, Restaurants, Food, Coffee & Tea",True
6IRlUGtb_PZRR_IXJQ7Kbg,Coffee House Too Cafe,501 Fairmount Ave,Philadelphia,PA,19123,39.9634343,-75.146801,4.5,53,0,"Restaurants, Breakfast & Brunch, American (New), Cafes",True
IMVCi-j2InXt_dJn5mnxEg,Lola's Cafe,224 N 10th St,Philadelphia,PA,19107,39.9562529,-75.155908,4.5,25,0,"Food, Cantonese, Vietnamese, Restaurants, Coffee & Tea, Chinese",True
PiFqvShE4ioCeyF7bhHwDQ,ALDI,9303 Krewstown Rd,Philadelphia,PA,19115,40.0853388,-75.0458922,4.5,9,1,"Fruits & Veggies, Discount Store, Food, Grocery, Shopping, Meat Shops, Specialty Food, Organic Stores, Beer, Wine & Spirits",True
TiYGVQxNQ-wkr63o0JwaEA,Haegeles Bakery,4164 Barnett St,Philadelphia,PA,19135,40.0263317,-75.0572246,5.0,45,1,"Restaurants, Food, Bakeries",True
I4Szupt_YHzR9dczcNzfeA,The El Bar,1356 N Front St,Philadelphia,PA,19122,39.9717648,-75.1354975,4.0,160,1,"Restaurants, Dive Bars, Bars, American (New), Nightlife",True
zN1nWYBHTL4T4onTRoqE6g,Children's Hospital of Philadelphia Cafeteria,3401 Civic Center Blvd,Philadelphia,PA,19104,39.94892,-75.193868,3.5,28,1,"Food, Health & Medical, Hospitals, Restaurants, Cafes",True
aXWzxc2fYNBpr1xPLK2-qw,Fine Wine & Good Spirits - Premium Collection,401 Franklin Mills Cir,Philadelphia,PA,19154,40.0854722,-74.9648058,4.0,5,1,"Beer, Wine & Spirits, Food",True
CqwPurpyPzwGs9chhrUc3Q,Paris Baguette,600 Washington Ave,Philadelphia,PA,19147,39.9344835,-75.1549941,4.5,25,1,"Food, Coffee & Tea, Bakeries, Patisserie/Cake Shop",True
hxPnlWZmirx7neooZykmtg,Sutton's,1706 N 5th St,Philadelphia,PA,19122,39.9771594076,-75.1436727494,5.0,74,1,"American (Traditional), Cocktail Bars, Restaurants, Nightlife, Bars",True
-t5dx3X0O63jCUuFEd-FcA,The Palm Philadelphia,200 S Broad St,Philadelphia,PA,19102,39.9490779,-75.1648579,3.5,205,0,"Italian, Restaurants, American (New), Steakhouses, Seafood",True
Qw7tz-UkPrpXaVidWuab4Q,Philadelphia Museum of Art,2600 Benjamin Franklin Pkwy,Philadelphia,PA,19130,39.965573,-75.180969,4.5,767,1,"Art Museums, Jazz & Blues, Arts & Crafts, American (New), Shopping, Museums, Nightlife, Art Galleries, Restaurants, Arts & Entertainment",True
IGxrAQcqw8Mr1x9WLXQsNA,Hawthornes Biercafé,738 S 11th St,Philadelphia,PA,19147,39.9410364,-75.1608686,4.0,716,1,"Breakfast & Brunch, American (Traditional), Food, American (New), Sandwiches, Restaurants, Beer, Wine & Spirits",True
aKZrfLHwqOMlYcDYDy_OEQ,The Bagel Hut,Montgomery St & Liacouras Walk,Philadelphia,PA,19122,39.980309,-75.156274,4.5,32,1,"Restaurants, Bagels, Food, Breakfast & Brunch, Sandwiches",True
OniYp_RAqBP1s4Wd9_YWqw,MangoMoon,4161 Main St,Philadelphia,PA,19127,40.023536,-75.219756,4.0,31,0,"Restaurants, Tapas Bars, Thai",True
Ko7mOX4Kqm3MeGKA81DZDw,Godshall's Poultry,51 N 12th St,Philadelphia,PA,19107,39.9531593,-75.1590984,4.5,20,1,"Meat Shops, Specialty Food, Food",True
s59By5sG7zK4yKBFA7ZpSg,Khmer Market,1501 S 6th St,Philadelphia,PA,19147,39.9299071,-75.1548818,4.0,5,1,"Ethnic Food, Imported Food, Grocery, Food, Specialty Food, Convenience Stores",True
j-WKXu1uJbB2AvY09we9ZA,Lorenzo's Pizza,900 Christian St,Philadelphia,PA,19147,39.9388819134,-75.1579891,3.5,107,1,"Cheesesteaks, Pizza, Restaurants, Burgers",True
kC6C9mqUq_hMUYZZ-5kKWA,CJ & Eck's,384 Shurs Ln,Philadelphia,PA,19128,40.025409,-75.212968,4.0,52,1,"Restaurants, American (Traditional), Sports Bars, Nightlife, Bars",True
qbt1zCsv5aDQoGGjTfbV2A,Dock Street Cafe,"6700 Essington Ave, Unit C-1, Philadelphia Wholesale Produce Market",Philadelphia,PA,19153,39.9097834,-75.2205579,3.0,5,1,"American (New), Cafes, Restaurants",True
Rrd1WEcFWYRH85HdH7srHA,The Bagel Factory on Independence Square,510 Walnut St,Philadelphia,PA,19106,39.947521,-75.1502017,2.5,34,0,"Restaurants, Breakfast & Brunch, Bagels, Food",True
MHBuGL3Xo4Ud6kf8yKPYZQ,Rita's Italian Ice,1901 W Oregon Ave,Philadelphia,PA,19145,39.9182896,-75.1807023,3.5,12,1,"Shaved Ice, Ice Cream & Frozen Yogurt, Desserts, Food",True
f8d5NwkN4F2-mpx4MMDf3g,Capogiro Gelato,1625 E Passyunk Ave,Philadelphia,PA,19148,39.929346,-75.1638674,4.0,95,0,"Coffee & Tea, Food, Restaurants, Italian, Gelato, Ice Cream & Frozen Yogurt",True
